"unixtime","open","high","low","close","volume","date","price","crypto"
1612425900,1.54e-06,1.54e-06,1.46e-06,1.54e-06,67742207,2021-02-04 08:05:00,0.0488642616,"Dogecoin"
1612425960,1.53e-06,1.55e-06,1.5e-06,1.55e-06,39169042,2021-02-04 08:06:00,0.0491066505,"Dogecoin"
1612426020,1.55e-06,1.56e-06,1.5e-06,1.51e-06,54551584,2021-02-04 08:07:00,0.0479261618,"Dogecoin"
1612426080,1.51e-06,1.53e-06,1.42e-06,1.45e-06,61621516,2021-02-04 08:08:00,0.046101561,"Dogecoin"
1612426140,1.44e-06,1.45e-06,1.33e-06,1.37e-06,131162328,2021-02-04 08:09:00,0.0436425693,"Dogecoin"
1612426200,1.36e-06,1.43e-06,1.35e-06,1.42e-06,63510794,2021-02-04 08:10:00,0.0452979858,"Dogecoin"
1612426260,1.42e-06,1.49e-06,1.41e-06,1.47e-06,66466017,2021-02-04 08:11:00,0.0468668781,"Dogecoin"
1612426320,1.48e-06,1.48e-06,1.41e-06,1.42e-06,43268724,2021-02-04 08:12:00,0.0453234038,"Dogecoin"
1612426380,1.42e-06,1.44e-06,1.39e-06,1.42e-06,44332370,2021-02-04 08:13:00,0.045428143,"Dogecoin"
1612426440,1.43e-06,1.47e-06,1.42e-06,1.45e-06,43656978,2021-02-04 08:14:00,0.0465083005,"Dogecoin"
1612426500,1.45e-06,1.45e-06,1.41e-06,1.44e-06,28199342,2021-02-04 08:15:00,0.046146456,"Dogecoin"
1612426560,1.43e-06,1.55e-06,1.43e-06,1.5e-06,109535349,2021-02-04 08:16:00,0.04805847,"Dogecoin"
1612426620,1.51e-06,1.56e-06,1.5e-06,1.52e-06,64189685,2021-02-04 08:17:00,0.048680356,"Dogecoin"
1612426680,1.51e-06,1.55e-06,1.46e-06,1.54e-06,72997582,2021-02-04 08:18:00,0.049434,"Dogecoin"
1612426740,1.53e-06,1.55e-06,1.51e-06,1.53e-06,43103983,2021-02-04 08:19:00,0.0490697316,"Dogecoin"
1612426800,1.54e-06,1.54e-06,1.51e-06,1.53e-06,42535455,2021-02-04 08:20:00,0.049113,"Dogecoin"
1612426860,1.53e-06,1.55e-06,1.52e-06,1.52e-06,30489589,2021-02-04 08:21:00,0.0487727568,"Dogecoin"
1612426920,1.53e-06,1.53e-06,1.46e-06,1.49e-06,54150968,2021-02-04 08:22:00,0.0478724037,"Dogecoin"
1612426980,1.49e-06,1.53e-06,1.48e-06,1.51e-06,36574115,2021-02-04 08:23:00,0.0486819017,"Dogecoin"
1612427040,1.51e-06,1.51e-06,1.49e-06,1.5e-06,22643070,2021-02-04 08:24:00,0.048295515,"Dogecoin"
1612427100,1.5e-06,1.51e-06,1.47e-06,1.49e-06,29821014,2021-02-04 08:25:00,0.0478642832,"Dogecoin"
1612427160,1.49e-06,1.49e-06,1.41e-06,1.45e-06,75528289,2021-02-04 08:26:00,0.046690493,"Dogecoin"
1612427220,1.44e-06,1.52e-06,1.44e-06,1.51e-06,50519957,2021-02-04 08:27:00,0.0486431853,"Dogecoin"
1612427280,1.52e-06,1.53e-06,1.49e-06,1.5e-06,43709120,2021-02-04 08:28:00,0.048435,"Dogecoin"
1612427340,1.5e-06,1.51e-06,1.48e-06,1.49e-06,26365992,2021-02-04 08:29:00,0.0480790071,"Dogecoin"
1612427400,1.49e-06,1.5e-06,1.46e-06,1.48e-06,26629361,2021-02-04 08:30:00,0.0476888856,"Dogecoin"
1612427460,1.49e-06,1.5e-06,1.45e-06,1.47e-06,41103455,2021-02-04 08:31:00,0.0472877538,"Dogecoin"
1612427520,1.47e-06,1.49e-06,1.46e-06,1.48e-06,19593578,2021-02-04 08:32:00,0.0475256564,"Dogecoin"
1612427580,1.48e-06,1.48e-06,1.41e-06,1.42e-06,34772322,2021-02-04 08:33:00,0.0456163924,"Dogecoin"
1612427640,1.42e-06,1.43e-06,1.36e-06,1.37e-06,82732233,2021-02-04 08:34:00,0.0440318,"Dogecoin"
1612427700,1.37e-06,1.42e-06,1.33e-06,1.4e-06,86261180,2021-02-04 08:35:00,0.044967818,"Dogecoin"
1612427760,1.41e-06,1.44e-06,1.39e-06,1.42e-06,40730049,2021-02-04 08:36:00,0.045668336,"Dogecoin"
1612427820,1.43e-06,1.44e-06,1.38e-06,1.39e-06,33028536,2021-02-04 08:37:00,0.0446814249,"Dogecoin"
1612427880,1.39e-06,1.41e-06,1.37e-06,1.38e-06,28615127,2021-02-04 08:38:00,0.0442151448,"Dogecoin"
1612427940,1.38e-06,1.4e-06,1.36e-06,1.39e-06,34686608,2021-02-04 08:39:00,0.0443739152,"Dogecoin"
1612428000,1.39e-06,1.41e-06,1.37e-06,1.38e-06,24148739,2021-02-04 08:40:00,0.0441016812,"Dogecoin"
1612428060,1.37e-06,1.38e-06,1.33e-06,1.35e-06,46873755,2021-02-04 08:41:00,0.04316949,"Dogecoin"
1612428120,1.34e-06,1.35e-06,1.28e-06,1.28e-06,70829390,2021-02-04 08:42:00,0.0408669056,"Dogecoin"
1612428180,1.28e-06,1.31e-06,1.27e-06,1.28e-06,48946340,2021-02-04 08:43:00,0.0408386048,"Dogecoin"
1612428240,1.28e-06,1.28e-06,1.23e-06,1.25e-06,96138670,2021-02-04 08:44:00,0.039916875,"Dogecoin"
1612428300,1.25e-06,1.3e-06,1.23e-06,1.29e-06,57145856,2021-02-04 08:45:00,0.0411333657,"Dogecoin"
1612428360,1.29e-06,1.29e-06,1.24e-06,1.27e-06,41748060,2021-02-04 08:46:00,0.0404495,"Dogecoin"
1612428420,1.27e-06,1.33e-06,1.27e-06,1.32e-06,55391010,2021-02-04 08:47:00,0.0420222132,"Dogecoin"
1612428480,1.32e-06,1.36e-06,1.3e-06,1.35e-06,54728415,2021-02-04 08:48:00,0.0430118235,"Dogecoin"
1612428540,1.35e-06,1.36e-06,1.32e-06,1.33e-06,40218692,2021-02-04 08:49:00,0.0423055444,"Dogecoin"
1612428600,1.33e-06,1.34e-06,1.28e-06,1.29e-06,37027681,2021-02-04 08:50:00,0.041047671,"Dogecoin"
1612428660,1.29e-06,1.3e-06,1.27e-06,1.3e-06,36545857,2021-02-04 08:51:00,0.041340065,"Dogecoin"
1612428720,1.29e-06,1.31e-06,1.28e-06,1.29e-06,19912010,2021-02-04 08:52:00,0.0409094733,"Dogecoin"
1612428780,1.3e-06,1.3e-06,1.25e-06,1.25e-06,30829799,2021-02-04 08:53:00,0.03958325,"Dogecoin"
1612428840,1.25e-06,1.27e-06,1.22e-06,1.23e-06,60826782,2021-02-04 08:54:00,0.039015231,"Dogecoin"
1612428900,1.23e-06,1.26e-06,1.23e-06,1.24e-06,34289785,2021-02-04 08:55:00,0.039193982,"Dogecoin"
1612428960,1.23e-06,1.26e-06,1.21e-06,1.25e-06,59308958,2021-02-04 08:56:00,0.0394447875,"Dogecoin"
1612429020,1.26e-06,1.29e-06,1.25e-06,1.28e-06,43824119,2021-02-04 08:57:00,0.0402385792,"Dogecoin"
1612429080,1.29e-06,1.29e-06,1.24e-06,1.26e-06,39585336,2021-02-04 08:58:00,0.0394362612,"Dogecoin"
1612429140,1.27e-06,1.27e-06,1.23e-06,1.24e-06,25986461,2021-02-04 08:59:00,0.0387010324,"Dogecoin"
1612429200,1.24e-06,1.28e-06,1.24e-06,1.27e-06,20225537,2021-02-04 09:00:00,0.0394909294,"Dogecoin"
1612429260,1.27e-06,1.27e-06,1.26e-06,1.27e-06,10270373,2021-02-04 09:01:00,0.0396713456,"Dogecoin"
1612429320,1.26e-06,1.29e-06,1.26e-06,1.29e-06,13120310,2021-02-04 09:02:00,0.0404895138,"Dogecoin"
1612429380,1.29e-06,1.29e-06,1.26e-06,1.26e-06,14957797,2021-02-04 09:03:00,0.0394253118,"Dogecoin"
1612429440,1.27e-06,1.29e-06,1.26e-06,1.29e-06,16347855,2021-02-04 09:04:00,0.0404708475,"Dogecoin"
1612429500,1.29e-06,1.3e-06,1.27e-06,1.3e-06,17012816,2021-02-04 09:05:00,0.040770886,"Dogecoin"
1612429560,1.3e-06,1.33e-06,1.29e-06,1.32e-06,21272047,2021-02-04 09:06:00,0.041208618,"Dogecoin"
1612429620,1.33e-06,1.33e-06,1.3e-06,1.3e-06,18236394,2021-02-04 09:07:00,0.040639378,"Dogecoin"
1612429680,1.31e-06,1.33e-06,1.3e-06,1.33e-06,14916340,2021-02-04 09:08:00,0.0414435581,"Dogecoin"
1612429740,1.33e-06,1.33e-06,1.29e-06,1.3e-06,17600886,2021-02-04 09:09:00,0.040432275,"Dogecoin"
1612429800,1.31e-06,1.31e-06,1.26e-06,1.27e-06,14729007,2021-02-04 09:10:00,0.0392919458,"Dogecoin"
1612429860,1.26e-06,1.29e-06,1.26e-06,1.28e-06,9037995,2021-02-04 09:11:00,0.0394994432,"Dogecoin"
1612429920,1.28e-06,1.31e-06,1.27e-06,1.28e-06,11418231,2021-02-04 09:12:00,0.0397299328,"Dogecoin"
1612429980,1.29e-06,1.3e-06,1.27e-06,1.29e-06,12883701,2021-02-04 09:13:00,0.0400657875,"Dogecoin"
1612430040,1.29e-06,1.29e-06,1.27e-06,1.28e-06,7370738,2021-02-04 09:14:00,0.0398804608,"Dogecoin"
1612430100,1.28e-06,1.29e-06,1.27e-06,1.28e-06,6937594,2021-02-04 09:15:00,0.0396993024,"Dogecoin"
1612430160,1.29e-06,1.29e-06,1.27e-06,1.27e-06,5711677,2021-02-04 09:16:00,0.0395265656,"Dogecoin"
1612430220,1.27e-06,1.28e-06,1.25e-06,1.27e-06,17531254,2021-02-04 09:17:00,0.0394501497,"Dogecoin"
1612430280,1.26e-06,1.27e-06,1.26e-06,1.26e-06,4418811,2021-02-04 09:18:00,0.039097611,"Dogecoin"
1612430340,1.27e-06,1.28e-06,1.25e-06,1.27e-06,16472893,2021-02-04 09:19:00,0.0394131292,"Dogecoin"
1612430400,1.28e-06,1.3e-06,1.27e-06,1.3e-06,12205162,2021-02-04 09:20:00,0.04045925,"Dogecoin"
1612430460,1.29e-06,1.3e-06,1.28e-06,1.29e-06,5719633,2021-02-04 09:21:00,0.0400920648,"Dogecoin"
1612430520,1.29e-06,1.32e-06,1.29e-06,1.32e-06,34151814,2021-02-04 09:22:00,0.0411490464,"Dogecoin"
1612430580,1.31e-06,1.33e-06,1.3e-06,1.32e-06,15135355,2021-02-04 09:23:00,0.0410907288,"Dogecoin"
1612430640,1.31e-06,1.32e-06,1.3e-06,1.31e-06,8247963,2021-02-04 09:24:00,0.0408542364,"Dogecoin"
1612430700,1.31e-06,1.32e-06,1.31e-06,1.32e-06,10147269,2021-02-04 09:25:00,0.041103348,"Dogecoin"
1612430760,1.32e-06,1.34e-06,1.31e-06,1.34e-06,15643762,2021-02-04 09:26:00,0.0417110778,"Dogecoin"
1612430820,1.34e-06,1.34e-06,1.32e-06,1.34e-06,14837487,2021-02-04 09:27:00,0.041594672,"Dogecoin"
1612430880,1.34e-06,1.37e-06,1.33e-06,1.37e-06,28030553,2021-02-04 09:28:00,0.0425694894,"Dogecoin"
1612430940,1.37e-06,1.39e-06,1.36e-06,1.38e-06,31670492,2021-02-04 09:29:00,0.0428599434,"Dogecoin"
1612431000,1.38e-06,1.39e-06,1.34e-06,1.35e-06,33237691,2021-02-04 09:30:00,0.0417886155,"Dogecoin"
1612431060,1.35e-06,1.36e-06,1.34e-06,1.34e-06,9966167,2021-02-04 09:31:00,0.0414351182,"Dogecoin"
1612431120,1.35e-06,1.36e-06,1.34e-06,1.35e-06,8357508,2021-02-04 09:32:00,0.041782527,"Dogecoin"
1612431180,1.34e-06,1.36e-06,1.34e-06,1.35e-06,8274721,2021-02-04 09:33:00,0.0418178295,"Dogecoin"
1612431240,1.35e-06,1.36e-06,1.33e-06,1.34e-06,8712975,2021-02-04 09:34:00,0.0415007514,"Dogecoin"
1612431300,1.34e-06,1.34e-06,1.31e-06,1.32e-06,12816324,2021-02-04 09:35:00,0.0408016752,"Dogecoin"
1612431360,1.32e-06,1.33e-06,1.31e-06,1.33e-06,9027751,2021-02-04 09:36:00,0.0412073368,"Dogecoin"
1612431420,1.32e-06,1.34e-06,1.32e-06,1.33e-06,11570763,2021-02-04 09:37:00,0.0413230202,"Dogecoin"
1612431480,1.33e-06,1.34e-06,1.32e-06,1.33e-06,6054113,2021-02-04 09:38:00,0.0413021791,"Dogecoin"
1612431540,1.33e-06,1.34e-06,1.32e-06,1.34e-06,5688293,2021-02-04 09:39:00,0.0415826924,"Dogecoin"
1612431600,1.34e-06,1.34e-06,1.32e-06,1.33e-06,9519650,2021-02-04 09:40:00,0.0412958483,"Dogecoin"
1612431660,1.33e-06,1.33e-06,1.31e-06,1.31e-06,9806972,2021-02-04 09:41:00,0.0406346018,"Dogecoin"
1612431720,1.32e-06,1.32e-06,1.28e-06,1.29e-06,13562360,2021-02-04 09:42:00,0.040014897,"Dogecoin"
1612431780,1.29e-06,1.3e-06,1.28e-06,1.3e-06,12073165,2021-02-04 09:43:00,0.040349595,"Dogecoin"
1612431840,1.29e-06,1.31e-06,1.29e-06,1.31e-06,9491372,2021-02-04 09:44:00,0.0406396322,"Dogecoin"
1612431900,1.3e-06,1.31e-06,1.29e-06,1.31e-06,7384497,2021-02-04 09:45:00,0.0406312351,"Dogecoin"
1612431960,1.3e-06,1.31e-06,1.29e-06,1.3e-06,6556605,2021-02-04 09:46:00,0.040266538,"Dogecoin"
1612432020,1.3e-06,1.3e-06,1.27e-06,1.28e-06,17162103,2021-02-04 09:47:00,0.039793792,"Dogecoin"
1612432080,1.29e-06,1.3e-06,1.28e-06,1.3e-06,11677843,2021-02-04 09:48:00,0.040475435,"Dogecoin"
1612432140,1.29e-06,1.31e-06,1.29e-06,1.3e-06,4647823,2021-02-04 09:49:00,0.040484561,"Dogecoin"
