"ticker","baseCurrency","quoteCurrency","date","open","high","low","close","volume","volumeNotional","tradesDone","crypto","n","price"
"dogebtc","doge","btc",2021-01-29 19:02:00,1.41512167937677e-06,1.43476032229356e-06,1.33620575062637e-06,1.34620575062637e-06,43827676.059215,59.0010695475051,1345,"Dogecoin",2,0.0417792031567887
"dogebtc","doge","btc",2021-01-29 19:03:00,1.32289033017205e-06,1.3704460916252e-06,1.32289033017205e-06,1.35126083780748e-06,13859965.3887027,18.7284284431211,563,"Dogecoin",2,0.0399324180430897
"dogebtc","doge","btc",2021-01-29 19:04:00,1.37230604082107e-06,1.38230604082107e-06,1.33330960071397e-06,1.34330960071397e-06,25800231.243453,34.657698329971,731,"Dogecoin",2,0.0402676545497
"dogebtc","doge","btc",2021-01-29 19:05:00,1.32764812170013e-06,1.33403437264295e-06,1.26403437264295e-06,1.26616312295722e-06,29935796.8473405,37.9036020244416,1125,"Dogecoin",2,0.0388285750303727
"dogebtc","doge","btc",2021-01-29 19:06:00,1.25068441527847e-06,1.29697085123487e-06,1.22439797932206e-06,1.28045627685231e-06,31916321.5318513,40.8674542394956,993,"Dogecoin",2,0.037742388303768
"dogebtc","doge","btc",2021-01-29 19:07:00,1.29087783570964e-06,1.33087783570964e-06,1.28783711427952e-06,1.32175567141928e-06,21783446.65298,28.7923941566356,445,"Dogecoin",2,0.0386284518986324
"dogebtc","doge","btc",2021-01-29 19:08:00,1.32700527601668e-06,1.34700527601668e-06,1.29700527601668e-06,1.30592238235141e-06,19815543.671598,25.8775619992016,732,"Dogecoin",2,0.0389843612327888
"dogebtc","doge","btc",2021-01-29 19:09:00,1.30542633144874e-06,1.3114986933451e-06,1.28664080382801e-06,1.28906974858656e-06,6557947.62560015,8.45365189697618,342,"Dogecoin",2,0.0379556704363535
"dogebtc","doge","btc",2021-01-29 19:10:00,1.30628716946493e-06,1.30669970619105e-06,1.27381194910822e-06,1.2754620960127e-06,10649416.5435968,13.5829271460083,371,"Dogecoin",2,0.0377616677200126
"dogebtc","doge","btc",2021-01-29 19:11:00,1.27603470188826e-06,1.30603470188826e-06,1.27603470188826e-06,1.30603470188826e-06,6594567.03841038,8.61273339609246,244,"Dogecoin",2,0.0377128481895899
"dogebtc","doge","btc",2021-01-29 19:12:00,1.30922374850742e-06,1.33922374850742e-06,1.2992884361318e-06,1.32922374850742e-06,10014608.1208451,13.3116549462226,274,"Dogecoin",2,0.0389193727589023
"dogebtc","doge","btc",2021-01-29 19:13:00,1.31930193811565e-06,1.32924376629196e-06,1.29930193811565e-06,1.31930193811565e-06,6436728.62427081,8.49198854912497,261,"Dogecoin",2,0.0386855755893961
"dogebtc","doge","btc",2021-01-29 19:14:00,1.30832771809519e-06,1.33804900444439e-06,1.30804900444439e-06,1.32818836126979e-06,10161778.3166634,13.4967556899961,308,"Dogecoin",2,0.0387693696734538
"dogebtc","doge","btc",2021-01-29 19:15:00,1.32994393879124e-06,1.35992992348905e-06,1.31994861055864e-06,1.35992992348905e-06,13682580.1832001,18.6073502216721,385,"Dogecoin",2,0.0393308687707737
"dogebtc","doge","btc",2021-01-29 19:16:00,1.34759889246245e-06,1.34937047925353e-06,1.31937047925353e-06,1.33025627264907e-06,11320024.2739181,15.0585332969192,414,"Dogecoin",2,0.038945412355968
"dogebtc","doge","btc",2021-01-29 19:17:00,1.32297606082217e-06,1.33508324257552e-06,1.30438084865774e-06,1.30438084865774e-06,12060968.0608514,15.7320957548472,358,"Dogecoin",2,0.038438767854584
"dogebtc","doge","btc",2021-01-29 19:18:00,1.31801972757972e-06,1.32773683151968e-06,1.29801972757972e-06,1.31801972757972e-06,6233396.32613308,8.21573932766635,294,"Dogecoin",2,0.0380859561425149
"dogebtc","doge","btc",2021-01-29 19:19:00,1.31285687025487e-06,1.32285687025487e-06,1.30285687025487e-06,1.31183642314843e-06,6328414.19541011,8.30184424230854,251,"Dogecoin",2,0.038006274916559
"dogebtc","doge","btc",2021-01-29 19:20:00,1.31716886895521e-06,1.3367644216631e-06,1.31716886895521e-06,1.32716886895521e-06,7602853.34476212,10.0902702744003,305,"Dogecoin",2,0.0383981399751788
"dogebtc","doge","btc",2021-01-29 19:21:00,1.32780771522869e-06,1.33780771522869e-06,1.28812089876744e-06,1.29812089876744e-06,15922057.6354601,20.6687557679705,446,"Dogecoin",2,0.0382939930301587
"dogebtc","doge","btc",2021-01-29 19:22:00,1.29493302662466e-06,1.30493302662466e-06,1.25746651331233e-06,1.26746651331233e-06,11409912.0058071,14.4616813872008,382,"Dogecoin",2,0.0372516121232457
"dogebtc","doge","btc",2021-01-29 19:23:00,1.25895396197877e-06,1.28790792395754e-06,1.25738490494692e-06,1.28633886692569e-06,6993247.11891269,8.99568557507348,369,"Dogecoin",2,0.0369297117214307
"dogebtc","doge","btc",2021-01-29 19:24:00,1.28859549465625e-06,1.28859549465625e-06,1.25879613827679e-06,1.26859549465625e-06,8861423.81574868,11.2415623288984,281,"Dogecoin",2,0.0369561514246845
"dogebtc","doge","btc",2021-01-29 19:25:00,1.27816445261113e-06,1.28790223155558e-06,1.24868889472224e-06,1.25842667366668e-06,8642985.27211828,10.8765632065419,258,"Dogecoin",2,0.0368249999617723
"dogebtc","doge","btc",2021-01-29 19:26:00,1.2565931364586e-06,1.26602532586836e-06,1.24602532586836e-06,1.2648897046879e-06,9651511.01670415,12.2080969197109,349,"Dogecoin",2,0.0362337076861329
"dogebtc","doge","btc",2021-01-29 19:27:00,1.25774470446224e-06,1.26746279252002e-06,1.23830852834668e-06,1.24802661640446e-06,9883923.6101695,12.33539974,324,"Dogecoin",2,0.0362114925436982
"dogebtc","doge","btc",2021-01-29 19:28:00,1.24119334015341e-06,1.25009250767258e-06,1.20679001023011e-06,1.21789084271094e-06,12526963.8715963,15.2564745861878,409,"Dogecoin",2,0.0356127069324828
"dogebtc","doge","btc",2021-01-29 19:29:00,1.22980223680545e-06,1.26980223680545e-06,1.22980223680545e-06,1.25978425833322e-06,11435088.5421819,14.4057445380874,287,"Dogecoin",2,0.0361579131918862
"dogebtc","doge","btc",2021-01-29 19:30:00,1.26746051807697e-06,1.30682564759621e-06,1.25746051807697e-06,1.2970372710898e-06,17281790.2835215,22.415126108885,343,"Dogecoin",2,0.0372150773759861
"dogebtc","doge","btc",2021-01-29 19:31:00,1.29793020744086e-06,1.33763452278956e-06,1.29778236511521e-06,1.31793020744086e-06,22291597.1566144,29.378769264805,479,"Dogecoin",2,0.0379946115205871
"dogebtc","doge","btc",2021-01-29 19:32:00,1.31373312848215e-06,1.33373312848215e-06,1.28490816689174e-06,1.30451648742188e-06,13716622.9609702,17.8935608043351,337,"Dogecoin",2,0.0376926127261796
"dogebtc","doge","btc",2021-01-29 19:33:00,1.30362674172822e-06,1.31405162561301e-06,1.29405162561301e-06,1.30405162561301e-06,5595526.92158643,7.29685597825612,196,"Dogecoin",2,0.0372587937415747
"dogebtc","doge","btc",2021-01-29 19:34:00,1.30677596221613e-06,1.32627995640323e-06,1.29702396512258e-06,1.32627995640323e-06,8023126.87846904,10.6409123665935,224,"Dogecoin",2,0.0376704682010169
"dogebtc","doge","btc",2021-01-29 19:35:00,1.32370134928344e-06,1.32370134928344e-06,1.30370134928344e-06,1.31412125933121e-06,6876746.49491859,9.03687876400394,220,"Dogecoin",2,0.0376910142704346
"dogebtc","doge","btc",2021-01-29 19:36:00,1.30386730555308e-06,1.33345845925662e-06,1.30386730555308e-06,1.33345845925662e-06,7892142.31569149,10.523843932516,225,"Dogecoin",2,0.0380073725349085
"dogebtc","doge","btc",2021-01-29 19:37:00,1.33453061460296e-06,1.34487245119028e-06,1.31521428777759e-06,1.33487245119028e-06,8259569.2981573,11.0254715148072,266,"Dogecoin",2,0.0384663408152904
"dogebtc","doge","btc",2021-01-29 19:38:00,1.33697520746337e-06,1.35657190179181e-06,1.32697520746337e-06,1.34657190179181e-06,12673322.1347164,17.0655394889653,318,"Dogecoin",2,0.0387359574087272
"dogebtc","doge","btc",2021-01-29 19:39:00,1.34646095134071e-06,1.35623976079951e-06,1.32668214188192e-06,1.34623976079951e-06,8724824.87357072,11.7457061508134,296,"Dogecoin",2,0.0386045033704167
"dogebtc","doge","btc",2021-01-29 19:40:00,1.34686770913175e-06,1.34723621393978e-06,1.3174204663438e-06,1.3274204663438e-06,10842431.4051767,14.3924653521602,289,"Dogecoin",2,0.0381263523119347
"dogebtc","doge","btc",2021-01-29 19:41:00,1.31792623202963e-06,1.32792623202963e-06,1.29824527325584e-06,1.30824527325584e-06,8067977.87775805,10.5548939233097,286,"Dogecoin",2,0.0375639696008351
"dogebtc","doge","btc",2021-01-29 19:42:00,1.308560865421e-06,1.33816837417218e-06,1.298560865421e-06,1.33803754375591e-06,6962538.17679869,9.31613748039044,270,"Dogecoin",2,0.0378415934891684
"dogebtc","doge","btc",2021-01-29 19:43:00,1.33761867041499e-06,1.34744857544463e-06,1.32778876538535e-06,1.33761867041499e-06,6286851.17645035,8.40940951174042,153,"Dogecoin",2,0.0380519586379475
"dogebtc","doge","btc",2021-01-29 19:44:00,1.32600879559935e-06,1.33500942385644e-06,1.32101193688483e-06,1.33301068037063e-06,2908060.33227335,3.87647548208255,168,"Dogecoin",2,0.0376159059734691
"dogebtc","doge","btc",2021-01-29 19:45:00,1.34825599606472e-06,1.37825599606472e-06,1.3383585845315e-06,1.3583585845315e-06,12882162.1261349,17.4985955113618,284,"Dogecoin",2,0.0388408462907645
"dogebtc","doge","btc",2021-01-29 19:46:00,1.3588452787659e-06,1.37869131593468e-06,1.3488452787659e-06,1.37869131593468e-06,11826079.8366908,16.3045135723959,266,"Dogecoin",2,0.0388142757899065
"dogebtc","doge","btc",2021-01-29 19:47:00,1.37422929921522e-06,1.39422929921522e-06,1.36456875220256e-06,1.39422929921522e-06,15616058.7803468,21.7723666898266,282,"Dogecoin",2,0.0389239087526572
"dogebtc","doge","btc",2021-01-29 19:48:00,1.3881750553571e-06,1.39806099631691e-06,1.37817505535709e-06,1.3881750553571e-06,13082332.8326225,18.1605681041256,273,"Dogecoin",2,0.0389129799302913
"dogebtc","doge","btc",2021-01-29 19:49:00,1.39843347500837e-06,1.42824917795053e-06,1.38852562353729e-06,1.41834132647945e-06,20438215.1459439,28.9883651809704,529,"Dogecoin",2,0.0397559632035318
"dogebtc","doge","btc",2021-01-29 19:50:00,1.4248847772981e-06,1.43461555505064e-06,1.4140771105557e-06,1.4248847772981e-06,11962646.045401,17.0453922462972,372,"Dogecoin",2,0.0399798200814631
"dogebtc","doge","btc",2021-01-29 19:51:00,1.42716934591331e-06,1.43716934591331e-06,1.38761629129542e-06,1.39761629129542e-06,20034318.8768568,28.0002904473025,544,"Dogecoin",2,0.0400559567606563
"dogebtc","doge","btc",2021-01-29 19:52:00,1.39358146961769e-06,1.41358146961769e-06,1.38358146961769e-06,1.41320390900696e-06,8779814.2011845,12.4076677494688,289,"Dogecoin",2,0.0395741545741233
"dogebtc","doge","btc",2021-01-29 19:53:00,1.40721148047713e-06,1.41705656272586e-06,1.38752131597967e-06,1.3973663982284e-06,8509288.99154805,11.8905945096041,249,"Dogecoin",2,0.0396423856741243
"dogebtc","doge","btc",2021-01-29 19:54:00,1.38663834583327e-06,1.42574190472214e-06,1.38663834583327e-06,1.41596601499992e-06,11796068.0077964,16.7028314096675,352,"Dogecoin",2,0.0398169213560085
"dogebtc","doge","btc",2021-01-29 19:55:00,1.41907754417879e-06,1.44897504908754e-06,1.40912879172441e-06,1.43897504908754e-06,24016414.228387,34.5590208431999,608,"Dogecoin",2,0.0405500870091699
"dogebtc","doge","btc",2021-01-29 19:56:00,1.44575541263635e-06,1.46553201330142e-06,1.43597881197127e-06,1.45575541263635e-06,32281774.6998276,46.994368248781,687,"Dogecoin",2,0.040994433721034
"dogebtc","doge","btc",2021-01-29 19:57:00,1.45233749591872e-06,1.45272062112278e-06,1.42310374632684e-06,1.43310374632684e-06,16577186.8078572,23.7568285179,556,"Dogecoin",2,0.040834793711181
"dogebtc","doge","btc",2021-01-29 19:58:00,1.4258739813017e-06,1.4458739813017e-06,1.4158739813017e-06,1.43665876011828e-06,12245685.4538592,17.5928712809398,453,"Dogecoin",2,0.0408457226739463
"dogebtc","doge","btc",2021-01-29 19:59:00,1.4371010495164e-06,1.4471010495164e-06,1.4071010495164e-06,1.42634228772325e-06,15974238.1589754,22.784731400309,451,"Dogecoin",2,0.0410024680682513
"dogebtc","doge","btc",2021-01-29 20:00:00,1.42569308065524e-06,1.4354238981962e-06,1.37623144557334e-06,1.37623144557334e-06,23252096.6555754,32.0002665929135,571,"Dogecoin",2,0.0407436194897473
"dogebtc","doge","btc",2021-01-29 20:01:00,1.38880183776465e-06,1.39895160804407e-06,1.34910137832349e-06,1.3491762634632e-06,19790844.0118796,26.7013369747307,480,"Dogecoin",2,0.0398218796454175
"dogebtc","doge","btc",2021-01-29 20:02:00,1.34854121824353e-06,1.38831679028099e-06,1.33854121824353e-06,1.38831679028099e-06,13051226.0030216,18.1192361937468,481,"Dogecoin",2,0.0393369405550972
"dogebtc","doge","btc",2021-01-29 20:03:00,1.38698245096098e-06,1.39718362089692e-06,1.37678128102505e-06,1.39678128102505e-06,7059934.66033216,9.86118457881188,328,"Dogecoin",2,0.0392712653854386
"dogebtc","doge","btc",2021-01-29 20:04:00,1.39980971632867e-06,1.39982160905813e-06,1.37983350178758e-06,1.38983350178758e-06,9257486.67845301,12.8663651280663,264,"Dogecoin",2,0.0392218504186937
"dogebtc","doge","btc",2021-01-29 20:05:00,1.37804556056338e-06,1.40774487757313e-06,1.37789521906826e-06,1.39774487757313e-06,11971271.8914704,16.732783964338,271,"Dogecoin",2,0.0396360958798709
"dogebtc","doge","btc",2021-01-29 20:06:00,1.39990746911383e-06,1.40990746911383e-06,1.38991363783957e-06,1.40990130038808e-06,9363888.32589884,13.2021583273736,250,"Dogecoin",2,0.0398996364013015
"dogebtc","doge","btc",2021-01-29 20:07:00,1.40335581752751e-06,1.42246992653118e-06,1.40202698103301e-06,1.41246992653118e-06,10488114.3014058,14.8141460367572,262,"Dogecoin",2,0.0401352084755374
"dogebtc","doge","btc",2021-01-29 20:08:00,1.41777017563631e-06,1.44735208356811e-06,1.40777017563631e-06,1.43749144759084e-06,11185662.8978354,16.0792947512726,312,"Dogecoin",2,0.0409124062216731
"dogebtc","doge","btc",2021-01-29 20:09:00,1.43949067614558e-06,1.43949067614558e-06,1.41949067614558e-06,1.43946238037589e-06,11698153.8266475,16.8390523533094,339,"Dogecoin",2,0.0407208626689067
"dogebtc","doge","btc",2021-01-29 20:10:00,1.36634021785725e-06,1.37634021785725e-06,1.35280356329376e-06,1.35280356329376e-06,2061451.01339142,2.78873827647145,44,"Dogecoin",2,0.0389223640704407
"dogebtc","doge","btc",2021-01-29 20:11:00,1.24e-06,1.25e-06,1.24e-06,1.25e-06,26578.60216542,0.033223252706775,7,"Dogecoin",2,0.0353790450860852
"dogebtc","doge","btc",2021-01-29 20:12:00,1.25e-06,1.26e-06,1.25e-06,1.25e-06,105443.05251627,0.131803815645338,6,"Dogecoin",2,0.0356614763973422
"dogebtc","doge","btc",2021-01-29 20:13:00,1.24e-06,1.24e-06,1.24e-06,1.24e-06,1109.01726501,0.0013751814086124,2,"Dogecoin",2,0.0349994993982266
"dogebtc","doge","btc",2021-01-29 20:14:00,1.25e-06,1.25e-06,1.25e-06,1.25e-06,177.35423889,0.0002216927986125,2,"Dogecoin",2,0.0352632603907164
"dogebtc","doge","btc",2021-01-29 20:15:00,1.40068531044555e-06,1.40283138706271e-06,1.38283138706271e-06,1.39283138706271e-06,4621682.20567774,6.43722403709717,128,"Dogecoin",2,0.0397518221300794
"dogebtc","doge","btc",2021-01-29 20:16:00,1.39328795191643e-06,1.40328795191643e-06,1.39328795191643e-06,1.40284048204419e-06,2611112.41382112,3.6629741972764,168,"Dogecoin",2,0.0398673901261365
"dogebtc","doge","btc",2021-01-29 20:17:00,1.38989960407439e-06,1.39989960407439e-06,1.38989960407439e-06,1.39989960407439e-06,5646062.08306356,7.90392007466008,175,"Dogecoin",2,0.039715790344219
"dogebtc","doge","btc",2021-01-29 20:18:00,1.40621996786811e-06,1.40621996786811e-06,1.37672397215236e-06,1.37697597429449e-06,16994456.9557109,23.4009589241958,224,"Dogecoin",2,0.0398642628162925
"dogebtc","doge","btc",2021-01-29 20:19:00,1.38844729963072e-06,1.39832786114077e-06,1.36856673812066e-06,1.37844729963072e-06,9413577.34632222,12.9761202729028,233,"Dogecoin",2,0.0396791140682383
"dogebtc","doge","btc",2021-01-29 20:20:00,1.37981264602917e-06,1.39981264602917e-06,1.36982602845566e-06,1.39979926360269e-06,9026430.55433385,12.6351908429173,206,"Dogecoin",2,0.0397968623424771
"dogebtc","doge","btc",2021-01-29 20:21:00,1.39873487239655e-06,1.40865053055632e-06,1.38873487239655e-06,1.39873487239655e-06,6656120.94896288,9.3101484862036,178,"Dogecoin",2,0.0401586603424292
"dogebtc","doge","btc",2021-01-29 20:22:00,1.39778392947128e-06,1.40763619143603e-06,1.38793166750653e-06,1.40763619143603e-06,5603361.96880541,7.88749510100676,189,"Dogecoin",2,0.0403269986036262
"dogebtc","doge","btc",2021-01-29 20:23:00,1.40828764246306e-06,1.40839466480912e-06,1.37860870950124e-06,1.38850168715518e-06,17284179.3422908,23.9991121778635,217,"Dogecoin",2,0.040318185433421
"dogebtc","doge","btc",2021-01-29 20:24:00,1.38826288453594e-06,1.39826288453594e-06,1.37838696421194e-06,1.38838696421194e-06,4398742.45385015,6.10715668185119,161,"Dogecoin",2,0.0400048870277197
"dogebtc","doge","btc",2021-01-29 20:25:00,1.38441939324645e-06,1.39402077847834e-06,1.38441939324645e-06,1.38441939324645e-06,3833213.55316121,5.30677518145151,120,"Dogecoin",2,0.0397904108969386
"dogebtc","doge","btc",2021-01-29 20:26:00,1.39252364851196e-06,1.39252364851196e-06,1.38252364851196e-06,1.39202522507942e-06,3398968.5575539,4.73144997136684,117,"Dogecoin",2,0.0397101787179245
"dogebtc","doge","btc",2021-01-29 20:27:00,1.39906792573523e-06,1.39912618037678e-06,1.38912618037678e-06,1.38918443501832e-06,950745.53402885,1.32076089753606,107,"Dogecoin",2,0.0399983800054504
"dogebtc","doge","btc",2021-01-29 20:28:00,1.38996819520741e-06,1.39996592343651e-06,1.37997046697831e-06,1.38996819520741e-06,2882746.89405042,4.00692649756302,107,"Dogecoin",2,0.0399949315339789
"dogebtc","doge","btc",2021-01-29 20:29:00,1.3854560977361e-06,1.3857590245537e-06,1.34636487818888e-06,1.34666780500648e-06,9724674.46889918,13.095906021435,264,"Dogecoin",2,0.0396354004039155
"dogebtc","doge","btc",2021-01-29 20:30:00,1.3579636996158e-06,1.3679636996158e-06,1.30859025358017e-06,1.32843361508907e-06,45292567.9501419,60.1681697786746,671,"Dogecoin",2,0.0391500337007663
"dogebtc","doge","btc",2021-01-29 20:31:00,1.32852061628718e-06,1.35825163743031e-06,1.31852061628718e-06,1.33852061628718e-06,13790417.5372506,18.4587581808182,304,"Dogecoin",2,0.0388432667447155
"dogebtc","doge","btc",2021-01-29 20:32:00,1.33616171352454e-06,1.35546384325627e-06,1.33616171352454e-06,1.35546384325627e-06,8922799.83575307,12.0945325579763,189,"Dogecoin",2,0.0390368775764137
"dogebtc","doge","btc",2021-01-29 20:33:00,1.35914724346485e-06,1.36914724346485e-06,1.34920815464593e-06,1.35920815464593e-06,9929636.58923664,13.4964430247611,179,"Dogecoin",2,0.039417962952383
"dogebtc","doge","btc",2021-01-29 20:34:00,1.35304024366294e-06,1.35410022843401e-06,1.33304024366294e-06,1.34304024366294e-06,4190986.14941257,5.62866305929508,225,"Dogecoin",2,0.0389168538363701
"dogebtc","doge","btc",2021-01-29 20:35:00,1.35743198274318e-06,1.37726078159273e-06,1.35726078159273e-06,1.36708958044227e-06,6702820.05039171,9.16335545047005,176,"Dogecoin",2,0.0397123779162918
"dogebtc","doge","btc",2021-01-29 20:36:00,1.36526753796806e-06,1.37495204049926e-06,1.35495204049926e-06,1.36463654303047e-06,4068060.27186839,5.55142370624207,172,"Dogecoin",2,0.0396619894362814
"dogebtc","doge","btc",2021-01-29 20:37:00,1.34846301360223e-06,1.35846301360223e-06,1.33965951284655e-06,1.34846301360223e-06,4530402.29186892,6.10907992732401,185,"Dogecoin",2,0.0392437693752119
"dogebtc","doge","btc",2021-01-29 20:38:00,1.36689710714892e-06,1.36689710714892e-06,1.3470694900851e-06,1.34724187302127e-06,3060498.77652446,4.12323210406411,194,"Dogecoin",2,0.0394968987322847
"dogebtc","doge","btc",2021-01-29 20:39:00,1.33633031423047e-06,1.34547595886988e-06,1.33376724814869e-06,1.34547595886988e-06,2030587.31584494,2.73210641585548,158,"Dogecoin",2,0.0388336416623219
"dogebtc","doge","btc",2021-01-29 20:40:00,1.34550615085318e-06,1.3552252852815e-06,1.34550615085318e-06,1.34550615085318e-06,4338585.94208919,5.83759407108614,132,"Dogecoin",2,0.0389260405179491
"dogebtc","doge","btc",2021-01-29 20:41:00,1.35762290518036e-06,1.36748307607332e-06,1.34762290518036e-06,1.36748307607332e-06,10693903.9033554,14.6237326049929,254,"Dogecoin",2,0.0393565703599356
"dogebtc","doge","btc",2021-01-29 20:42:00,1.36557329381399e-06,1.3658062783501e-06,1.34603926288621e-06,1.3558062783501e-06,3620355.68907563,4.90850097310924,161,"Dogecoin",2,0.0392533311483512
"dogebtc","doge","btc",2021-01-29 20:43:00,1.35999038658816e-06,1.35999038658816e-06,1.34999095208298e-06,1.34999095208298e-06,1768660.01680672,2.38767502,105,"Dogecoin",2,0.0390563701999047
"dogebtc","doge","btc",2021-01-29 20:44:00,1.35988915172822e-06,1.36988263124165e-06,1.34988915172822e-06,1.36987611075507e-06,2715059.35080473,3.71929494394958,125,"Dogecoin",2,0.0393502671142322
"dogebtc","doge","btc",2021-01-29 20:45:00,1.36551679895219e-06,1.38501866550244e-06,1.35576586567707e-06,1.37526773222731e-06,10758137.4049234,14.7953192318588,216,"Dogecoin",2,0.0396710896359863
"dogebtc","doge","btc",2021-01-29 20:46:00,1.37307107377111e-06,1.38307107377111e-06,1.36391752008255e-06,1.37391752008255e-06,6478313.45263654,8.90066835316385,267,"Dogecoin",2,0.0395572157809275
"dogebtc","doge","btc",2021-01-29 20:47:00,1.37673557699144e-06,1.38747248938081e-06,1.36673557699144e-06,1.37747248938081e-06,2896495.3293968,3.9898426318641,198,"Dogecoin",2,0.0394968965885738
"dogebtc","doge","btc",2021-01-29 20:48:00,1.39588336084447e-06,1.41542595649386e-06,1.38565465866917e-06,1.41519725431855e-06,12484976.1197237,17.6687039248657,266,"Dogecoin",2,0.0403608711494224
"dogebtc","doge","btc",2021-01-29 20:49:00,1.4183504481535e-06,1.41842542778288e-06,1.39850040741227e-06,1.41842542778288e-06,15049392.7893839,21.3464414051546,289,"Dogecoin",2,0.0404194509901011
"dogebtc","doge","btc",2021-01-29 20:50:00,1.42149752084008e-06,1.44112784783313e-06,1.41186719384703e-06,1.44112784783313e-06,17014271.6979704,24.5197407545442,303,"Dogecoin",2,0.0410000872708525
"dogebtc","doge","btc",2021-01-29 20:51:00,1.42479045395146e-06,1.42479045395146e-06,1.39689124945551e-06,1.39689124945551e-06,11246295.3337109,15.7098515404531,310,"Dogecoin",2,0.0405794569189917
"dogebtc","doge","btc",2021-01-29 20:52:00,1.41295509325747e-06,1.43231464718997e-06,1.40295509325747e-06,1.41295509325747e-06,16154368.0753423,22.8253966504108,284,"Dogecoin",2,0.0410358146419925
"dogebtc","doge","btc",2021-01-29 20:53:00,1.40614659349231e-06,1.43577960239634e-06,1.40614659349231e-06,1.42596309794433e-06,5945152.90909091,8.47756866,176,"Dogecoin",2,0.0412456406380397
"dogebtc","doge","btc",2021-01-29 20:54:00,1.4087978067688e-06,1.44666405567714e-06,1.40773093122297e-06,1.44613061790422e-06,15472696.0523129,22.3755395027755,461,"Dogecoin",2,0.0415771249601609
"dogebtc","doge","btc",2021-01-29 20:55:00,1.45521031165599e-06,1.48484187409107e-06,1.44521031165599e-06,1.46521031165599e-06,26255341.7082617,38.4695974069966,925,"Dogecoin",2,0.0427040522988591
"dogebtc","doge","btc",2021-01-29 20:56:00,1.46275843756192e-06,1.47275843756192e-06,1.44302664357814e-06,1.46302664357814e-06,15442705.6563839,22.5930898242246,464,"Dogecoin",2,0.042315295428029
"dogebtc","doge","btc",2021-01-29 20:57:00,1.45905027996451e-06,1.50742809921851e-06,1.43945582515101e-06,1.50742809921851e-06,30974289.3970213,46.6915141903958,483,"Dogecoin",2,0.0430652874579288
"dogebtc","doge","btc",2021-01-29 20:58:00,1.51739578973657e-06,1.58680774225773e-06,1.50739578973657e-06,1.57689174904042e-06,55780493.9836504,87.959800720217,1080,"Dogecoin",2,0.0452208470388607
"dogebtc","doge","btc",2021-01-29 20:59:00,1.58e-06,1.62e-06,1.57e-06,1.62e-06,36225079,58.68462798,714,"Dogecoin",2,0.04622832
"dogebtc","doge","btc",2021-01-29 21:00:00,1.60856569667688e-06,1.62849398151073e-06,1.51888841492458e-06,1.51888841492458e-06,78189581.9430352,118.761250181073,2530,"Dogecoin",2,0.0463644937053348
"dogebtc","doge","btc",2021-01-29 21:01:00,1.51379069550452e-06,1.53339009521449e-06,1.45459189608458e-06,1.49419129579455e-06,59183392.2040983,88.431309486959,1486,"Dogecoin",2,0.0435344781932347
"dogebtc","doge","btc",2021-01-29 21:02:00,1.48202779395313e-06,1.53143726017188e-06,1.48173252706251e-06,1.52173252706251e-06,22714253.7064775,34.5650186930968,815,"Dogecoin",2,0.0435295726831255
"dogebtc","doge","btc",2021-01-29 21:03:00,1.51648785183327e-06,1.52635777227154e-06,1.49648785183327e-06,1.50648785183327e-06,11412471.9347535,17.1927503290944,475,"Dogecoin",2,0.0434493003454818
"dogebtc","doge","btc",2021-01-29 21:04:00,1.4994164639195e-06,1.5094164639195e-06,1.47945968881435e-06,1.49943807636692e-06,14070912.6860664,21.0984622507224,483,"Dogecoin",2,0.042981727961046
"dogebtc","doge","btc",2021-01-29 21:05:00,1.49566540179656e-06,1.5349985405345e-06,1.48566540179656e-06,1.5249985405345e-06,23839436.9248672,36.3551065175867,579,"Dogecoin",2,0.0437029434475576
"dogebtc","doge","btc",2021-01-29 21:06:00,1.52883915264533e-06,1.56871906498795e-06,1.52883915264533e-06,1.55875909420708e-06,31573748.2487297,49.2158672209121,668,"Dogecoin",2,0.0447947729007309
"dogebtc","doge","btc",2021-01-29 21:07:00,1.5466026438232e-06,1.55648939861731e-06,1.51682913423499e-06,1.51682913423499e-06,14639543.8153555,22.2056865710408,590,"Dogecoin",2,0.0444984754170702
"dogebtc","doge","btc",2021-01-29 21:08:00,1.5010249592623e-06,1.53034727923596e-06,1.5010249592623e-06,1.51966959920961e-06,7909193.2274775,12.0193605020721,255,"Dogecoin",2,0.0438000694790123
"dogebtc","doge","btc",2021-01-29 21:09:00,1.48657144092168e-06,1.51025616913398e-06,1.47841380502783e-06,1.50657144092168e-06,13814323.3488693,20.812265033064,387,"Dogecoin",2,0.0432079525325991
"dogebtc","doge","btc",2021-01-29 21:10:00,1.51246937516095e-06,1.52756194210799e-06,1.49586441979231e-06,1.52756194210799e-06,11552786.246105,17.6475965948586,339,"Dogecoin",2,0.0434209482044195
"dogebtc","doge","btc",2021-01-29 21:11:00,1.32e-06,1.33e-06,1.31e-06,1.32e-06,503637.78775441,0.664801879835821,27,"Dogecoin",2,0.037784606422689
"dogebtc","doge","btc",2021-01-29 21:12:00,1.33e-06,1.34e-06,1.31e-06,1.34e-06,821241.59432017,1.10046373638903,60,"Dogecoin",2,0.03797828
"dogebtc","doge","btc",2021-01-29 21:13:00,1.34e-06,1.35e-06,1.31e-06,1.34e-06,275168.46124428,0.368725738067335,27,"Dogecoin",2,0.0381570390155475
